CUSTOMER ID,LINK TO LMS,LAST APPROVED AMOUNT,Max of dpd,Max of emi_paid,CIBIL SCORE,ACTIVE LOANS,OFFER TAKEN,CARD ASSIGNED,CARD REGISTERED,Last nbfc,BANK,NACH REGISTRATION STATUS,PAYBACK POINT,VENDOR CODE,Max of service_issue,Max of system_resolvedticket,OPEN TICKET,RESOLVED TICKET,REOPEN TICKET,OVERDUE TICKET,CLOSED TICKET
170808,https://lms.stasheasy.com/lead/customerInfo/170808/556682,27368,0,18,636,0,1,Y,Y,Akara Capital Advisors Private Limited,KOTAK MAHINDRA BANK,CANCELLED,0,"DCB,M2P FEDERAL",0,1,0,0,0,0,11
170899,https://lms.stasheasy.com/lead/customerInfo/170899/556908,70000,3,12,676,1,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,2,0,0,5
171184,https://lms.stasheasy.com/lead/customerInfo/171184/233626,110927,1,10,652,0,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,1
171225,https://lms.stasheasy.com/lead/customerInfo/171225/233631,105225,1,11,655,1,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,0
171242,https://lms.stasheasy.com/lead/customerInfo/171242/233628,122849,1,11,645,1,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
171320,https://lms.stasheasy.com/lead/customerInfo/171320/660652,1000,6,25,636,3,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
171515,https://lms.stasheasy.com/lead/customerInfo/171515/237364,72569,1,20,635,1,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,4
171518,https://lms.stasheasy.com/lead/customerInfo/171518/233636,60691,1,11,679,1,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,1
171647,https://lms.stasheasy.com/lead/customerInfo/171647/399805,11500,2,31,666,3,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,REJECTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,2
171733,https://lms.stasheasy.com/lead/customerInfo/171733/601254,107527,1,14,707,1,1,Y,Y,Stashfin DMI EMI Escrow Account,KOTAK MAHINDRA BANK,REJECTED,0,DCB,0,0,0,0,0,0,3
171848,https://lms.stasheasy.com/lead/customerInfo/171848/396024,1500,1,8,771,0,0,Y,Y,Akara Capital Advisors Private Limited,"KKB-KOTAK MAHINDRA / ING VYSYA BANK, INDIA,KKB-KOTAK MAHINDRA BANK",ACCEPTED,0,DCB,0,0,0,0,0,0,5
172050,https://lms.stasheasy.com/lead/customerInfo/172050/556794,34211,4,12,673,1,1,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account",KOTAK MAHINDRA BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,1,0,0,0,0,37
173419,https://lms.stasheasy.com/lead/customerInfo/173419/686877,51720,1,17,626,1,1,Y,Y,Akara Capital Advisors Private Limited,ICICI Bank Ltd,ACCEPTED,0,DCB,0,0,0,1,0,0,5
174543,https://lms.stasheasy.com/lead/customerInfo/174543/611849,34586,9,10,707,0,1,Y,Y,Akara Capital Advisors Private Limited,UTI-Axis Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,2
174557,https://lms.stasheasy.com/lead/customerInfo/174557/376863,26000,2,14,705,2,0,Y,Y,Akara Capital Advisors Private Limited,"UTI-Axis Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,0
174600,https://lms.stasheasy.com/lead/customerInfo/174600/689646,23880,8,12,688,1,2,N,N,Stashfin DMI EMI Escrow Account,ANDHRA BANK,ACCEPTED,0,,0,0,0,0,0,0,2
175413,https://lms.stasheasy.com/lead/customerInfo/175413/529067,5500,1,15,613,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited,EQX ANALYTICS PRIVATE LIMITED","HDF-HDFC Bank,HDFC,HDFC BANK",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,0,1
175934,https://lms.stasheasy.com/lead/customerInfo/175934/390810,150500,2,17,643,2,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,0
176032,https://lms.stasheasy.com/lead/customerInfo/176032/563815,10000,3,10,715,1,0,Y,Y,"Akara Capital Advisors Private Limited,EQX ANALYTICS PRIVATE LIMITED","PUN-PUNJAB NATIONAL BANK,PUN-Punjab National Bank, India,Punjab National Bank,UTI-Axis Bank,UTIB",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,1,0
176938,https://lms.stasheasy.com/lead/customerInfo/176938/249479,49762,1,10,676,1,0,Y,Y,Akara Capital Advisors Private Limited,IBK-IDBI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,0
178306,https://lms.stasheasy.com/lead/customerInfo/178306/603162,18817,1,13,715,1,1,Y,Y,Akara Capital Advisors Private Limited,SBI-State Bank of India,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,1,0,0,0,0,4
178314,https://lms.stasheasy.com/lead/customerInfo/178314/689558,34946,3,12,718,1,2,N,N,"1,Akara Capital Advisors Private Limited","ABH-ABHYODAYA CO- OPERATIVE BANK,ABH-Abhyudaya Co-operative Bank,Abhyudaya Co-operative Bank",ACCEPTED,0,,0,0,0,0,0,0,0
178919,https://lms.stasheasy.com/lead/customerInfo/178919/248357,20500,0,12,646,0,0,Y,Y,Akara Capital Advisors Private Limited,IBK-IDBI BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
178968,https://lms.stasheasy.com/lead/customerInfo/178968/249485,52388,0,10,687,1,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,1
179001,https://lms.stasheasy.com/lead/customerInfo/179001/378079,14837,3,13,671,1,1,Y,Y,"Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account",Canara Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,1,2
179004,https://lms.stasheasy.com/lead/customerInfo/179004/414314,5500,6,32,741,3,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,1,5
179045,https://lms.stasheasy.com/lead/customerInfo/179045/556507,21895,1,16,680,1,1,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
179057,https://lms.stasheasy.com/lead/customerInfo/179057/786957,2500,0,44,682,0,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,REJECTED,0,DCB,0,0,0,0,0,0,2
179063,https://lms.stasheasy.com/lead/customerInfo/179063/539537,48500,2,16,753,2,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
179217,https://lms.stasheasy.com/lead/customerInfo/179217/236077,67000,1,7,492,1,0,Y,Y,Akara Capital Advisors Private Limited,"KKB-Kotak Mahindra / Ing Vysya Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,1,3
179280,https://lms.stasheasy.com/lead/customerInfo/179280/255786,75000,1,11,670,0,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,6
179390,https://lms.stasheasy.com/lead/customerInfo/179390/360714,18000,9,11,635,2,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,0
179825,https://lms.stasheasy.com/lead/customerInfo/179825/586051,34211,9,17,636,1,1,Y,Y,"Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account",Punjab National Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,4
180117,https://lms.stasheasy.com/lead/customerInfo/180117/249500,114037,0,17,713,1,0,Y,Y,Akara Capital Advisors Private Limited,IBK-IDBI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,3
180458,https://lms.stasheasy.com/lead/customerInfo/180458/599773,17105,1,16,723,0,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,6
180565,https://lms.stasheasy.com/lead/customerInfo/180565/525446,5000,6,40,647,2,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,2,10
180865,https://lms.stasheasy.com/lead/customerInfo/180865/566331,17105,1,13,691,0,1,Y,Y,Akara Capital Advisors Private Limited,IDF-IDFC Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,4
180881,https://lms.stasheasy.com/lead/customerInfo/180881/241647,61000,6,11,753,1,0,Y,Y,Akara Capital Advisors Private Limited,CIT-CITI BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,1
181007,https://lms.stasheasy.com/lead/customerInfo/181007/256030,9000,1,18,676,0,0,Y,Y,"1,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,0
181032,https://lms.stasheasy.com/lead/customerInfo/181032/249510,104720,2,9,691,1,0,Y,Y,Akara Capital Advisors Private Limited,KOTAK MAHINDRA BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,1
181043,https://lms.stasheasy.com/lead/customerInfo/181043/609045,9000,1,13,515,2,0,Y,Y,Akara Capital Advisors Private Limited,"Kotak Mahindra / Ing Vysya Bank, India",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,0
181851,https://lms.stasheasy.com/lead/customerInfo/181851/600941,24086,8,6,739,0,1,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,2,0,0,16
182266,https://lms.stasheasy.com/lead/customerInfo/182266/249515,36803,1,10,672,1,0,Y,Y,Akara Capital Advisors Private Limited,"CIT-Citibank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,4
182630,https://lms.stasheasy.com/lead/customerInfo/182630/255869,77753,2,6,649,0,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
182741,https://lms.stasheasy.com/lead/customerInfo/182741/709785,17473,6,14,668,1,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,REJECTED,0,DCB,0,0,0,0,0,0,0
183795,https://lms.stasheasy.com/lead/customerInfo/183795/556448,18816,3,89,690,3,1,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,2,0,0,1,0,6
184683,https://lms.stasheasy.com/lead/customerInfo/184683/362517,4500,2,17,618,2,0,Y,Y,Akara Capital Advisors Private Limited,ICICI Bank Ltd,ACCEPTED,0,DCB,0,0,0,0,0,0,2
185878,https://lms.stasheasy.com/lead/customerInfo/185878/390165,17310,4,20,620,2,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","ICI-ICICI Bank,ICICI Bank Ltd",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
186229,https://lms.stasheasy.com/lead/customerInfo/186229/611891,20263,1,14,699,1,1,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
187257,https://lms.stasheasy.com/lead/customerInfo/187257/257439,116109,2,10,694,1,0,Y,Y,Akara Capital Advisors Private Limited,KKB-Kotak mahindra bank,ACCEPTED,0,DCB,0,0,0,0,0,0,3
187719,https://lms.stasheasy.com/lead/customerInfo/187719/264752,205178,2,9,655,1,0,Y,Y,Akara Capital Advisors Private Limited,"CIT-Citibank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,1
189435,https://lms.stasheasy.com/lead/customerInfo/189435/556745,65000,1,13,696,1,1,N,N,Akara Capital Advisors Private Limited,Citi Bank,ACCEPTED,0,,0,0,0,1,0,0,1
189915,https://lms.stasheasy.com/lead/customerInfo/189915/814076,91571,9,7,671,1,1,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICIC,ICICI Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,2
190497,https://lms.stasheasy.com/lead/customerInfo/190497/698239,28025,8,13,710,1,1,N,N,Akara Capital Advisors Private Limited,Punjab National Bank,ACCEPTED,0,,0,0,0,0,0,0,1
193288,https://lms.stasheasy.com/lead/customerInfo/193288/567618,18979,4,12,703,1,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
193502,https://lms.stasheasy.com/lead/customerInfo/193502/294421,1500,1,15,725,0,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","IBK-IDBI,IDBI,IDBI, India",ACCEPTED,0,DCB,0,0,0,1,0,0,8
193817,https://lms.stasheasy.com/lead/customerInfo/193817/689601,32558,1,14,736,1,1,N,N,Akara Capital Advisors Private Limited,HDFC Bank Ltd,ACCEPTED,0,,0,0,0,1,0,0,3
194820,https://lms.stasheasy.com/lead/customerInfo/194820/566061,11464,0,6,699,0,2,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,5
195228,https://lms.stasheasy.com/lead/customerInfo/195228/441666,11304,4,9,654,0,1,Y,Y,Akara Capital Advisors Private Limited,"SBI-State Bank of India, India",REJECTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,4
195402,https://lms.stasheasy.com/lead/customerInfo/195402/737520,1000,0,53,640,4,0,Y,Y,Akara Capital Advisors Private Limited,YES-Yes Bank,REJECTED,0,"DCB,MATCHMOVE FEDERAL",0,1,0,0,0,0,3
195973,https://lms.stasheasy.com/lead/customerInfo/195973/627889,12500,1,28,689,2,0,Y,Y,"Akara Capital Advisors Private Limited,Akara Capital Advisors Pvt Ltd","HDF-HDFC BANK LTD,HDFC Bank Ltd",ACCEPTED,0,DCB,0,0,0,0,0,0,4
197785,https://lms.stasheasy.com/lead/customerInfo/197785/709636,34204,6,12,685,1,1,Y,Y,Akara Capital Advisors Private Limited,SBI-State Bank of India,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,2,4
199120,https://lms.stasheasy.com/lead/customerInfo/199120/693537,49457,9,13,659,1,1,Y,Y,Stashfin DMI EMI Escrow Account,ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,7
199141,https://lms.stasheasy.com/lead/customerInfo/199141/440936,14022,1,13,662,1,1,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,0
200790,https://lms.stasheasy.com/lead/customerInfo/200790/273246,62202,0,10,673,1,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,3
200819,https://lms.stasheasy.com/lead/customerInfo/200819/288838,68422,1,10,595,1,0,Y,Y,Akara Capital Advisors Private Limited,ICICI Bank Ltd,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,0
201131,https://lms.stasheasy.com/lead/customerInfo/201131/441197,17663,1,52,560,6,1,Y,Y,Akara Capital Advisors Private Limited,HDFC Bank Ltd,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,4
201885,https://lms.stasheasy.com/lead/customerInfo/201885/684043,124950,1,12,694,1,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","IND-IndusInd Bank,INDUSIND BANK",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,2
202008,https://lms.stasheasy.com/lead/customerInfo/202008/556576,27368,3,7,670,0,1,Y,Y,Stashfin DMI EMI Escrow Account,HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,2,12
202193,https://lms.stasheasy.com/lead/customerInfo/202193/694689,26463,2,42,676,0,1,N,N,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account","CITY UNION BANK,CIU-City Union Bank",ACCEPTED,0,,0,0,0,0,0,0,7
203049,https://lms.stasheasy.com/lead/customerInfo/203049/440967,21196,3,13,676,1,1,Y,Y,Akara Capital Advisors Private Limited,"PUN-Punjab National Bank,PUNJAB NATIONAL BANK",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,5
204106,https://lms.stasheasy.com/lead/customerInfo/204106/549260,40000,3,13,689,3,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"KKB-KOTAK MAHINDRA BANK,Kotak Mahindra Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,4
204165,https://lms.stasheasy.com/lead/customerInfo/204165/709626,22366,0,9,696,0,1,Y,Y,Akara Capital Advisors Private Limited,YES-Yes Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
204774,https://lms.stasheasy.com/lead/customerInfo/204774/603239,20276,9,11,655,1,1,Y,Y,Stashfin DMI EMI Escrow Account,AXIS BANK,ACCEPTED,0,DCB,0,0,0,1,0,0,4
205976,https://lms.stasheasy.com/lead/customerInfo/205976/441057,14130,1,9,715,0,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","PUN-Punjab National Bank,PUNJAB NATIONAL BANK",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,8
206082,https://lms.stasheasy.com/lead/customerInfo/206082/564844,32979,3,12,704,0,1,Y,Y,Akara Capital Advisors Private Limited,Axis Bank Ltd,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,4
206467,https://lms.stasheasy.com/lead/customerInfo/206467/396150,177675,1,26,741,1,1,N,N,"AKARA CAPITAL ADVISORS P LTD,Stashfin DMI EMI Escrow Account","ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,,0,0,0,0,0,1,7
206889,https://lms.stasheasy.com/lead/customerInfo/206889/341527,14000,2,25,700,0,0,Y,Y,Akara Capital Advisors Private Limited,ICICI Bank Ltd,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
207699,https://lms.stasheasy.com/lead/customerInfo/207699/445628,12435,4,13,2,1,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","Axis Bank,Axis Bank Ltd,UTI-Axis Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,6
208356,https://lms.stasheasy.com/lead/customerInfo/208356/538128,3000,0,77,676,0,0,Y,Y,Akara Capital Advisors Private Limited,CIT-Citibank,ACCEPTED,0,DCB,0,0,0,0,0,1,6
208372,https://lms.stasheasy.com/lead/customerInfo/208372/399454,1000,2,19,684,3,0,Y,Y,Akara Capital Advisors Private Limited,"HDF-HDFC Bank, India",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,6
208617,https://lms.stasheasy.com/lead/customerInfo/208617/709697,107527,2,29,651,3,1,Y,Y,Akara Capital Advisors Private Limited,HDFC Bank Ltd,ACCEPTED,0,DCB,0,0,0,0,0,0,0
209121,https://lms.stasheasy.com/lead/customerInfo/209121/578597,36072,8,13,638,1,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","Axis Bank,Axis Bank Ltd,UTI-Axis Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,0,8
209155,https://lms.stasheasy.com/lead/customerInfo/209155/325097,14000,3,12,693,0,0,Y,Y,Akara Capital Advisors Private Limited,KOTAK MAHINDRA BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,3
210208,https://lms.stasheasy.com/lead/customerInfo/210208/556829,18514,3,12,710,1,1,Y,N,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,10
210268,https://lms.stasheasy.com/lead/customerInfo/210268/709298,13978,3,12,676,1,1,Y,Y,Akara Capital Advisors Private Limited,SIB-South Indian Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,3
210965,https://lms.stasheasy.com/lead/customerInfo/210965/710012,14806,0,9,678,0,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,11
211440,https://lms.stasheasy.com/lead/customerInfo/211440/515989,50000,0,24,710,1,0,Y,Y,Akara Capital Advisors Private Limited,IDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,3
211887,https://lms.stasheasy.com/lead/customerInfo/211887/628814,100000,3,13,679,2,0,Y,Y,"EQX ANALYTICS PRIVATE LIMITED,Stashfin DMI EMI Escrow Account","IND-IndusInd Bank,INDUSIND BANK",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,2,0,0,2
211918,https://lms.stasheasy.com/lead/customerInfo/211918/618338,8500,0,25,719,5,0,Y,Y,Akara Capital Advisors Private Limited,IDF-IDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,2,1,0,0,10
212774,https://lms.stasheasy.com/lead/customerInfo/212774/689573,41058,9,13,745,1,1,Y,N,Akara Capital Advisors Private Limited,HDFC Bank Ltd,ACCEPTED,0,DCB,0,0,0,0,0,0,1
212830,https://lms.stasheasy.com/lead/customerInfo/212830/509212,3000,0,129,713,6,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,1,0,0,2
213084,https://lms.stasheasy.com/lead/customerInfo/213084/687470,1000,0,30,694,2,0,Y,Y,"1,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
213202,https://lms.stasheasy.com/lead/customerInfo/213202/292162,60000,3,10,654,1,0,Y,Y,"1,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",ACCEPTED,0,DCB,0,0,0,0,0,0,0
213254,https://lms.stasheasy.com/lead/customerInfo/213254/391218,65613,3,8,679,1,0,Y,Y,"1,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
214741,https://lms.stasheasy.com/lead/customerInfo/214741/567544,24548,2,10,667,0,1,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,1
215093,https://lms.stasheasy.com/lead/customerInfo/215093/456437,12500,1,12,695,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,7
215254,https://lms.stasheasy.com/lead/customerInfo/215254/491185,2500,1,20,636,3,0,Y,Y,Akara Capital Advisors Private Limited,HDF-HDFC Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,1
216278,https://lms.stasheasy.com/lead/customerInfo/216278/578715,27368,3,12,633,1,1,Y,N,Akara Capital Advisors Private Limited,"ICI-ICICI Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,1
216403,https://lms.stasheasy.com/lead/customerInfo/216403/600618,22865,7,13,656,1,1,Y,Y,Stashfin DMI EMI Escrow Account,ICICI Bank,ACCEPTED,0,DCB,0,0,0,0,0,0,5
217173,https://lms.stasheasy.com/lead/customerInfo/217173/566228,82105,3,12,726,1,1,Y,Y,DMISTASH,State Bank of India India,SENT_FOR_REGISTRATION,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,8
217236,https://lms.stasheasy.com/lead/customerInfo/217236/629886,1500,0,7,636,0,0,Y,Y,Akara Capital Advisors Private Limited,ICI-ICICI Bank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,4
217492,https://lms.stasheasy.com/lead/customerInfo/217492/710147,16075,0,16,651,1,1,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account","HDF-HDFC Bank,HDFC BANK,HDFC Bank Ltd",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,1,0
218717,https://lms.stasheasy.com/lead/customerInfo/218717/299574,20000,0,10,666,0,0,Y,Y,,,,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
218864,https://lms.stasheasy.com/lead/customerInfo/218864/556620,68421,4,13,748,1,1,Y,Y,"Akara Capital Advisors Private Limited,Stashfin DMI EMI Escrow Account","ICICI BANK,ICICI Bank Ltd",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
219182,https://lms.stasheasy.com/lead/customerInfo/219182/358639,7500,3,18,673,3,0,Y,Y,Akara Capital Advisors Private Limited,"UTI-Axis Bank, India",ACCEPTED,0,DCB,0,0,0,0,0,0,0
219367,https://lms.stasheasy.com/lead/customerInfo/219367/488851,159504,3,11,715,1,0,Y,Y,"DMISTASH,Stashfin DMI EMI Escrow Account",KOTAK MAHINDRA BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
219946,https://lms.stasheasy.com/lead/customerInfo/219946/325909,10968,1,13,677,1,1,Y,Y,Akara Capital Advisors Private Limited,IND-INDUSIND BANK,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
220058,https://lms.stasheasy.com/lead/customerInfo/220058/491239,40000,2,6,-1,1,0,Y,Y,Akara Capital Advisors Private Limited,IND-INDUSIND BANK,ACCEPTED,0,DCB,0,0,0,0,0,0,1
220073,https://lms.stasheasy.com/lead/customerInfo/220073/321180,46652,1,14,602,2,0,Y,Y,Akara Capital Advisors Private Limited,HDFC Bank Ltd,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
220426,https://lms.stasheasy.com/lead/customerInfo/220426/709515,10543,0,22,694,2,1,Y,Y,,,,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,1,10
221270,https://lms.stasheasy.com/lead/customerInfo/221270/709323,43240,1,10,633,1,1,Y,Y,AKARA CAPITAL ADVISORS P LTD,ICI-ICICI Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
221842,https://lms.stasheasy.com/lead/customerInfo/221842/575433,20526,0,15,676,0,1,Y,Y,Akara Capital Advisors Private Limited,SBI-State Bank of India,ACCEPTED,0,DCB,0,0,0,0,0,0,7
222120,https://lms.stasheasy.com/lead/customerInfo/222120/814065,282590,3,9,660,1,2,Y,Y,EQX ANALYTICS PRIVATE LIMITED,HDF-HDFC Bank,ACCEPTED,0,MATCHMOVE FEDERAL,0,0,0,0,0,0,2
